RecordID,DateAdded,DateChanged,Author,Title,CopyrightDate,Barcode,Classification,MainEntry,Custom1,Custom2,Custom3,Custom4,Custom5,ImportErrors,ValidationErrors,TagNumber,Ind1,Ind2,ControlData,Sort,LDR,001,005,006,008,007,010,012,016,019,020,022,030,928,015,029,099,037,041,110,092,247,440,090,246,533,032,212,852,035,100,264,752,250,265,710,760,040,785,840,042,043,504,570,772,049,336,505,510,050,337,546,630,082,338,506,700,130,210,490,583,222,535,538,610,730,245,787,260,611,936,515,648,300,588,310,530,590,321,550,775,890,362,500,653,651,948,525,580,830,555,650,853,655,863,740,770,776,777,780,850,856,891,994
"360","6/12/2019 12:45:45 PM","3/14/2019 8:23:06 AM","","The East Village other","1965","","","","","","","","","","","856","4","0","","","02730cas a2200577 a 4500","8935727","20190314082306.0","m        d        ","750824d19651972nyuer nes     0    0eng c","cr  n         ","","","","","","$a0012-8562$y0012-8562","","","","","","","","","","","","","$aOther","","","","","$a(WaSeSS)ssj0000684719","","","$aUnited States$bNew York$cNew York$dNew York.","","","","","$aMUL$beng$cMUL$dOCL$dKNP$dNPH$dNST$dOCL$dKNP$dRHN$dNVF$dEYM$dCNW$dNVK$dMHN$dCVF$dNYS$dCUS$dOHRRH$dOCLCQ$dOCLCO$dOCLCF$dCOO$dOCLCO$dCUS$dAVA$dYUS$dOCLCQ$dCUI$dSTF$dWaSeSS","","","","$an-us-ny","","","","","$atext$btxt$2rdacontent","","","$aAP2$b.E158","$aunmediated$bn$2rdamedia","","","","$avolume$bnc$2rdacarrier","","","","","","","","","","","","$aThe East Village other$h[electronic resource].","","$aNew York, N.Y. :$bJoint College Patarealism,$c1965-1972.","","","","","","","$aBiweekly,$bJuly 21/28, 1971-1972","","","$aMonthly,$bOct. 1965-Jan. 1966$aSemimonthly,$bFeb. 1, 1966-Jan. 1, 1968$aWeekly,$bJan. 5, 1968-July 14, 1971","$aIssued by: East Village Other, Inc., <Jan. 1966->","","","$aVol. 1, no. 1 (Oct. [1965])-v. 7, no. 3 (Feb. 20, 1972).","$aPublished as: The Other, <Sept. 6-13, 1968>.$aPublished at: 105 Second Ave., New York, N.Y. 10003.","","$aNew York (N.Y.)$vNewspapers.$aNew York County (N.Y.)$vNewspapers.$aNew York (State)$zNew York.$0(OCoLC)fst01204333$aNew York (State)$zNew York County.$0(OCoLC)fst01234953","","","$aIncludes a monthly comic supplement: Gothic blimp works, <Mar. 1969>-$aIncludes a monthly arts supplement: Ego, a review of the arts, <Oct. 1967>-","","","$aUnderground press publications$zNew York (State)$zNew York$vSources.$aUnderground press publications.$0(OCoLC)fst01160984$aCounter culture$zNew York$vNewspapers.","","$aAnnotations (Provenance)$y20th century.$5CtY-BR$aPeriodicals$zU.S.A.$y1965-1972.$aNewspapers.$0(OCoLC)fst01423814$aSources.$0(OCoLC)fst01423900$aUnderground newspapers$zNew York.$aProtest literature.","","","$tGothic blimp works$w(DLC)sn 94024605$w(OCoLC)15501770","$cMicrofilm$w(OCoLC)8419579$cMicrofilm$w(OCoLC)1567261$cMicrofilm$dUMI$kUnderground newspaper collection$kUnderground press collection$w(OCoLC)10261290","","","$aKU-S","$zPitt users please click through to access via Independent Voices: 10/01/1965 to 02/20/1972$uhttp://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=BFGHCGB","",""
"361","6/12/2019 12:45:45 PM","11/14/2012 6:54:36 PM","","Fifth estate.","","","","","","","","","","","","852"," "," ","","","00787cas a2200277   4500","521915","20121114185436.0","","750824c19uu9999miuqr1ne      0uuua0eng d","","$asn 78001268 ","$k1$m1","","","","$a0015-0800","","","","","","","","","","","","","","","$a710420$bUSPS","","$aPIT$bPITX$y1969-","$a(OCoLC)01569163$a0261656$bMULS$aPITT NO. 2991300001$9ACS3637C1","","","","","$aFifth Estate, 4403 2nd Ave., Detroit, MI 48201","","","$aMUL$cMUL$dNSD$dAIP$dNSD$dAIP","","","$ansdp","","","","","","","","$aAlternative press index$x0002-662X","","","","","","","","","","$aFifth estate","","","$aFifth estate","","","","","$aFifth estate.","","$aDetroit, Mich.,$bFifth Estate Newspaper.","","","","","","","$aQuarterly$b<, July 1981->","","","$aBimonthly$b<, Nov. 13, 1978->","","","","","","","","","","","","","","","","","","","","","","","","",""
"362","6/12/2019 12:45:45 PM","7/31/2018 8:41:28 AM","","Fifth estate.","","","","","","","","","","","","856","4","0","","","01546cas a2200349 i 4500","9248625","20180731084128.0","m    |   d |      ","790125u1966uuuumiuqr peo     0   a0eng c","cr |n||||||||n","","","","","","$a0015-0800$l0015-0800","","","","","","","","","","","","","","","","","","$a(MiFhGG)AHSI001805$a(OCoLC)137344098","","$aDetroit, Michigan :$bFifth Estate Newspaper","","","","","","$aMIGCL$beng$cUtOrBLW$erda","","","","","","","","","$atext$btxt$2rdacontent","","","","$acomputer$bc$2rdamedia","","","","$aonline resource$bcr$2rdacarrier","","","","","$aArchives of Sexuality & Gender: LGBTQ History and Culture since 1940","","$aFifth estate","","","","","$aFifth estate.","","","","","","","$a1 online resource (volumes) :$billustrations.","$aDescription based on: Volume 5, issue 22 (March 17, 1971); title from cover.","$aQuarterly,$b1982-","","$aReproduced from source library: Vol. 5, issue 22 (Mar. 17, 1971).","$aIrregular,$bAug. 1975-1981$aSemimonthly,$b<May 1970>-July 1975","","","","$aBegan with 1966 issues.","$aReproduction of the original from Lesbian Herstory Archives.","","","","","","$aArchives of Sexuality & Gender: LGBTQ History and Culture since 1940.","","$aSocialism$vPeriodicals.","","","","","","","","","","$uhttp://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=6QHA&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main$zPitt users please click through for access via Gale Cengage.","",""
"363","6/12/2019 12:45:45 PM","4/9/2007 1:31:05 PM","","Georgia straight : Vancouver's free press","1967","","","","","","","","","","","830"," ","0","","","01070cas a2200277   4500","548826","20070409133105.0","","810526d19671979ohuuu n a     0uuua0eng d","","","","","$a2261482","","$a0016-8432","","","","","","","","","","","","$aAP5$b.G4","","","","","","$a(OCoLC)07445051$9ACV9351C1","","","","","","","","$aAKR$cAKR$dPIT$dOCL","$tVancouver free press","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aGeorgia straight :$bVancouver's free press$h[microform]","$tGeorgia grape$w(OCoLC)8080540","$aVancouver :$bGeorgia Straight Publishing,$c1967-79.","","","","","$av. :$bill. ;$c29-58 cm.","","$aWeekly","","","","","","","$aVol. 1 (May 5-18, 1967)-v.12 (May 24-30, 1979) = No. 1-600.","$aAt head of title, 1967-Jan. 13,1972: Vancouver free press.","","","","$aSupplements accompany some issues.","$aSuspended for Jan. 20-27, 1972 issue which was published by the former staff of the Georgia Straight Publishing and called : the Georgia grape.","$aUnderground newspaper collection.","","$aUnderground press publications$zBritish Columbia$zVancouver.","","","","","","","","","","","",""
"364","6/12/2019 12:45:45 PM","5/16/2018 9:59:02 AM","","Georgia straight","","","","","","","","","","","","856","4","0","","","00626nas a22001693u 4500","9224935","20180516095902.0","m        d        ","180512uuuuuuuuu||||| |ss||||||   ||||||d","cr  n         ","","","","","","","","","","","","","","","","","","","","","","","","$a(WaSeSS)ssib000244027","","","","","","$aNewspaperDirect (Firm)","","$aWaSeSS$cWaSeSS$dWaSeSS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aGeorgia straight$h[electronic resource].","","$a[S.l.] :$b[s.n.]","","","","","","","","","","","","","","","$aTitle from content provider.","","","","","","","","","","","","","","","","","","$zPitt users please click through to access via PressReader: 90 days ago to present$uhttp://pitt.idm.oclc.org/login?url=http://www.pressreader.com/canada/the-georgia-straight","",""
"365","6/12/2019 12:45:45 PM","4/9/2007 1:47:19 PM","","San Francisco express times","1968","","","","","","","","","","","830"," ","0","","","00751cas a2200193   4500","549088","20070409134719.0","","810706d19681969ohuuu n a     0uuua0eng d","","","","","","","","","","","","","","","","","","","","","$aMicrofilm.$bWooster, Ohio :$cMicro Photo Division, Bell & Howell.$emicrofilm reels ; 35 mm.$f(Underground newspaper collection)","","","","$a(OCoLC)07559100$9ACV9684C1","","","","","","","","$aAKR$cAKR$dPIT","$tGood times$w(OCoLC) 7445741","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aSan Francisco express times$h[microform]","","$aSan Francisco, Calif. :$bTrystero Company,$c1968-1969.","","","","","$av. :$bill.","","","","","","","","","$aVol. 1, no. 1 (Jan. 24, 1968)-v. 2, no. 12 (Mar. 25, 1969).","","","","","","","$aUnderground newspaper collection.","","$aUnderground newspapers$zCalifornia$zSan Francisco.","","","","","","","","","","","",""
"366","6/12/2019 12:45:45 PM","4/9/2007 1:47:58 PM","","Good times","1969","","","","","","","","","","","830"," ","0","","","00745cas a2200205   4500","548838","20070409134758.0","","810526c19699999ohuuu n a     0uuua0eng d","","","","","","","","","","","","","","","","","","","","","$aMicrofilm.$bWooster, Ohio :$cMicro Photo Division, Bell & Howell.$emicrofilm reels. ; 35 mm.$f(Underground newspaper collection)","","","","$a(OCoLC)07445741$9ACV9363C1","","","","","","","","$aAKR$cAKR$dPIT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aGood times$h[microform]","","$aSan Francisco :$bTrystero Company$c1969-","","","","","$av. :$bill.","","$aWeekly,$bApr. 1969-","","","","","","","$aVol. 2, no. 13 ([Apr. 2] 1969)-","","","","","","","$aUnderground newspaper collection.","","$aUnderground newspapers$zCalifornia$zSan Francisco.","","","","","","","","$tSan Francisco express times$w(OCoLC)7559100","","","",""
"367","6/12/2019 12:45:45 PM","5/13/2019 11:09:58 AM","","Good times","1969","","","","","","","","","","","856","4","0","","","03277cas a22006617i 4500","8827582","20190513110958.0","m        d        ","120419d19691972caucr n s     0   a0eng  ","cr  n         ","","","","","","$a0017-2197$y0017-2197","","","","","","","","","","","","","$iSome providers have title:$aSan Francisco Good Times","","","","","$a(WaSeSS)ssj0000684904","","$aSan Francisco, Calif. :$bTrystero Co.,$c1969-1972.","","","","$aBowling Green State University.$bPopular Culture Library.$aAdam Matthew Digital (Firm)$aAdam Matthew Education (Firm)","","$aUKAMD$beng$erda$cUKAMD$dOCLCF$dOCLCO$dOCL$dOCLCE$dCUS$dDLC$dOCL$dORU$dAU@$dWaSeSS","","","","$an-us-ca$an-us---$aa-vt---","","","","","$atext$btxt$2rdacontent","","","$aAP2","$acomputer$bc$2rdamedia","","","$a070$223","$aonline resource$bcr$2rdacarrier","","","$aGood times (San Francisco, Calif.)","","","","$aGood times$b(San Franciso, Calif. Online)","$aBrowne Popular Culture Library, Bowling Green State University","","","","$aGood times$h[electronic resource].","","","$aVietnam War (1961-1975)$0(OCoLC)fst01431664","","","$a1961-1975","","$aDescription based on: Volume 2, no. 13; title from PDF caption (Independent Voices website, viewed on January 20, 2016).$aLatest issue consulted: Vol. 5, #16 (July 21, 1972) (viewed on January 20, 2016).","$aSemiweekly,$bJuly 14, 1972-Aug. 2, 1972","","","","","","","$aBegan with: Volume 2, no. 13; Ceased with: [Vol. 5, no. 19] (Aug. 2, 1972).","$a""Bulletin of the Church of the Times.""$a""Universal Life"".","","$aUnited States$xPolitics and government$y1969-1974$vNewspapers.$aCalifornia$zSan Francisco.$0(OCoLC)fst01204481$aUnited States.$0(OCoLC)fst01204155","","","","$aRock and roll, counterculture, peace and protest.","","$aUnderground press publications$zCalifornia$zSan Francisco.$aCounterculture$zUnited States$vNewspapers.$aCivil rights$zUnited States$vNewspapers.$aPolitical activists$zCalifornia$zSan Francisco$vNewspapers.$aVietnam War, 1961-1975$xProtest movements$zCalifornia$zSan Francisco$vNewspapers.$aPeace movements$zCalifornia$zSan Francisco$vNewspapers.$aCivil rights.$0(OCoLC)fst00862627$aCounterculture.$0(OCoLC)fst00881315$aPeace movements.$0(OCoLC)fst01055858$aPolitical activists.$0(OCoLC)fst01069192$aPolitics and government$0(OCoLC)fst01919741$aProtest movements.$0(OCoLC)fst01079826$aUnderground press publications.$0(OCoLC)fst01160984$aCounter culture$zCalifornia$zSan Francisco","","$aNewspapers.","","","","$iPrint version:$tGood times (San Francisco, Calif.)$x0017-2197$w(DLC)sn 87060235$w(OCoLC)1608301","","$tSan Francisco express times$x2470-3370$w(DLC)  2016200990$w(OCoLC)907959180","","$zPitt users please click through to access via Independent Voices: 04/01/1969 to 07/21/1972$uhttp://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=BGAIDAB","",""
"368","6/12/2019 12:45:45 PM","11/14/2012 6:54:46 PM","","The Great speckled bird.","","","","","","","","","","","","852"," "," ","","","01264cas a2200373   4500","525332","20121114185446.0","","751101d19681985gauzn1pe      0uuua0enged","","$a   75008347 ","$j0$l1$md","","","","$a0017-369X","","","","","","","","","","","","","$aBird","","","","$aPIT$bPITX$v1969-","$a(OCoLC)01751560$a0299871$bMULS$a  PITT  NO.  3339000000$9ACS8698C1","","","","","$aBird, POB 4532, Atlanta, GA 30302","$aProgressive Media Foundation.$aAtlanta Cooperative News Project.","","$aMUL$cMUL$dOCL$dMUL$dNSD","","","$ansdp","","","","","","","","","$aAP2$b.G785","","","","$a051","","","","","","","","$aThe Great speckled bird","","","","","$aThe Great speckled bird.","","$aAtlanta, Ga.,$bAtlanta Progressive Media Foundation [etc.]","","","","","$a9 v.$bill. (part col.)$c42 cm.","","$aBiweekly (Sept.-Apr.), monthly (May-Aug.),$bMay? 1984-","","","$aMonthly,$b1976$aWeekly,$bMar. 1968-1975","$aVols. 1-9 published by: Atlanta Cooperative News Project; v. 10-   by: Progressive Media Foundation.","","","$av. 1-9, no. 9; Mar. 15/20, 1968-Oct. 1976.$aResumed publishing May? 1984 with Vol. 10, no. 1?$aCeased with Jan.-Feb. 1985 issue.","","","","","","","","","","","","","","","","","","","","",""
"369","6/12/2019 12:45:45 PM","8/15/2017 9:43:33 AM","","Great speckled bird","","","","","","","","","","","","856","4","0","","","00630cas a22001573u 4500","8827620","20170815094333.0","m        d        ","170412uuuuuuuuu||||| |ss||||||   ||||||d","cr  n         ","","","","","","","","","","","","","","","","","","","","","","","","$a(WaSeSS)ssib000081367","","","","","","","","$aWaSeSS$cWaSeSS$dWaSeSS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aGreat speckled bird$h[electronic resource].","","$a[S.l.] :$b[s.n.]","","","","","","","","","","","","","","","$aTitle from content provider.","","","","","","","","","","","","","","","","","","$zPitt users please click through to access via Independent Voices: 03/15/1968 to 01/31/1985$uhttp://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=BHFBFGA","",""
"370","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Grok","","","","","","","","","","","","852"," "," ","","","00492nas a2200193L  4500","534632","19990522220422.0","","760620                             eng u","","","","","","","","","","","","","","","","","","","","","","","","$aPIT$bPITX$v1970.","$a(OCoLC)02261663$aPITT  NO.  3353400001$9ACU1464C1","","","","","","","","$cPIT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aGrok","","$aPittsburgh, Pa.","","","","","","","","","","","$aThe commune","","","$aV1,no.1,f 1970-","$aTitled changed to pittsburgh fairwitness n 1970.","","","","","","","","$aUnderground newspaper","","","","","","","","","","","",""
"371","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Joint issue.","","","","","","","","","","","","852"," "," ","","","00526cas a2200193   4500","531548","19990522220422.0","","760517c19uu9999miuuu p       0uuua0eng d","","","","","","","","","","","","","","","","","","","$aAP2$b.J65","","","","","$aPIT$bPITX$v4","$a(OCoLC)02178981$a420735000$a2214525$bMULS$9ACT7604C1","","","","","","","","$aPIT$cPIT$dMUL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aJoint issue.","","$a[East Lansing, Mich.?]","","","","","$a v.$bill.$c43x30 cm. fold. to 30x22 cm.","","","","","","","","","","$a""An open Community paper.""","","","","","","","","$aAmerican Periodicals (General).","","","","","","","","","","","",""
"372","6/12/2019 12:45:45 PM","8/15/2017 9:46:11 AM","","Joint issue","","","","","","","","","","","","856","4","0","","","00622cas a22001573u 4500","8828096","20170815094611.0","m        d        ","170412uuuuuuuuu||||| |ss||||||   ||||||d","cr  n         ","","","","","","","","","","","","","","","","","","","","","","","","$a(WaSeSS)ssib000121090","","","","","","","","$aWaSeSS$cWaSeSS$dWaSeSS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aJoint issue$h[electronic resource].","","$a[S.l.] :$b[s.n.]","","","","","","","","","","","","","","","$aTitle from content provider.","","","","","","","","","","","","","","","","","","$zPitt users please click through to access via Independent Voices: 10/19/1970 to 05/20/1974$uhttp://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=CBHIJIB","",""
"373","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Liberated guardian.","1970","","","","","","","","","","","852"," "," ","","","00797cas a2200241   4500","528232","19990522220422.0","","751101d19701973nyumr pe      0uuua0eng d","","","","","","","","","","","","","","","","","","","$aAP2$b.L594","","","","","$aPIT$bPITX$v1-3","$a(OCoLC)01772605$a0867608$bMULS$a  PITT  NO.  4730400003$9ACT3024C1","","","","","","$aLiberated Guardian Worker's Collective.","","$aMUL$cMUL$dIUL","$tNew York City star$w(OCoLC)3333922","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aLiberated guardian.","","$aNew York :$bGuardian Worker's Collective,$c1970-1973.","","","","","$a3 v. :$bill. ;$c43 cm.","","$aMonthly","$aAlso available on microfilm in the Underground newspaper collection.","","","","","","$a[Vol. 1, no. 1] (Apr. 20, 1970)-v. 3, no. 8 (Feb. 1973)","$aTitle from caption.","","","","","","","","","","","","","","","","","","","",""
"374","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Los Angeles free press.","","","","","","","","","","","","852"," "," ","","","00874cas a22002891  4500","524579","19990522220422.0","","751012d19641978cauwr1 e      0uuua0eng  ","","$a   79008348 $zsn 78001603 ","$a3$k1$m1","","","","$a0024-6573","","","","","","","","","","","","","","","$a319520$bUSPS","","$aPIT$bPITX$y1967-1968,1971-1978","$a(OCoLC)01695797$a0428332$bMULS$a  PITT  NO.  4845300001$9ACS7626C1","","","","","","","","$aDLC$cMUL$dHUL$dNSD$dDLC$dOCL","","","$alc$ansdp","","","","","","","","","$aAP2$b.L813","","","","$a051","","","","","","","","$aLos Angeles free press","","","","","$aLos Angeles free press.","","$aLos Angeles,$bPress West.","","","$aVols. for <, 1969-> issued in 2 pts.","","$av.$bill.$c45 cm.","","","","","","","","","$aBegan with July 23, 1964 issue.$zCf. New serial titles.$aCeased with Apr. 1978 issue.$zCf. New serial titles.","","","","","","","","","","","","","","","","","","","","",""
"375","6/12/2019 12:45:45 PM","5/13/2019 11:21:00 AM","","Los Angeles free press","1964","","","","","","","","","","","856","4","0","","","03316cas a22006617i 4500","9026735","20190513112100.0","m        d        ","120419d19641978cauwr n s     0   a0eng  ","cr  n         ","","","","","","$a0024-6573$l0024-6573$y0024-6573","","","","","","","","","","","","","$aFree press$iIntroductory issue published as:$aFaire free press$fMay 23, 1964","","","","","$a(WaSeSS)ssj0000696121","","$aLos Angeles :$bLos Angeles Free Press,$c1964-1978.","","","","$aBowling Green State University.$bPopular Culture Library.$aAdam Matthew Digital (Firm)$aAdam Matthew Education (Firm)","","$aUKAMD$beng$erda$cUKAMD$dOCLCQ$dOCLCF$dOCLCO$dOCL$dCUS$dDLC$dOCL$dOCLCA$dAU@$dWaSeSS","","","","$an-us-ca$an-us---$aa-vt---","","","","","$atext$btxt$2rdacontent","","","","$acomputer$bc$2rdamedia","","","$a050$223","$aonline resource$bcr$2rdacarrier","","$aKunkin, Art.","$aLos Angeles free press (Los Angeles, Calif. 1964)","","","","$aLos Angeles free press$b(Online)","$aBrowne Popular Culture Library, Bowling Green State University","","","","$aLos Angeles free press$h[electronic resource].","","","$aVietnam War (1961-1975)$0(OCoLC)fst01431664","","$aIssues for <Feb. 5, 1966-May 9, 1975> called also <issue no. 29-564>","$a1961-1975","","$aDescription based: Issue #153 (June 26, 1967); title from PDF masthead (Independent Voices webite, viewed on February 10, 2016).$aLatest issue consulted: Vlume 13, no. 53 (December 31- January 6, 1977) (viewed on February 10, 2016).","$aWeekly","","","","","","","$aBegan with:  Volume 1, number 1 (May 25, 1964); Ceased with: Volume 15, number 12 (Apr. 3, 1978).","$aEditor, Art Kunkin.$aPublished by: New Way Enterprises, <Vol. 10, no. 18 (May 4, 1973)-v.11, no. 32 (Aug. 9, 1974)>$aVols. for <1969-Apr. 1973> issued in 2 pts.","","$aUnited States$xPolitics and government$y1969-1974$vNewspapers.$aCalifornia.$0(OCoLC)fst01204928$aCalifornia$zLos Angeles.$0(OCoLC)fst01204540$aUnited States.$0(OCoLC)fst01204155","","","","$aRock and roll, counterculture, peace and protest.","","$aUnderground press publications$zCalifornia$zLos Angeles.$aCounterculture$zUnited States$vNewspapers.$aPolitical activists$zCalifornia$zLos Angeles$vNewspapers.$aCivil rights$zUnited States$vNewspapers.$aVietnam War, 1961-1975$xProtest movements$zCalifornia$vNewspapers.$aCivil rights.$0(OCoLC)fst00862627$aCounterculture.$0(OCoLC)fst00881315$aPolitical activists.$0(OCoLC)fst01069192$aPolitics and government$0(OCoLC)fst01919741$aProtest movements.$0(OCoLC)fst01079826$aUnderground press publications.$0(OCoLC)fst01160984","","$aNewspapers.","","","","$iPrint version:$tLos Angeles free press$x0024-6573$w(DLC)   79008348$w(OCoLC)1695797","","","","$zPitt users please click through to access via Independent Voices: 06/26/1967 to 12/31/1977$uhttp://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=BGJFHJH","",""
"376","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Muhammad speaks.","1961","","","","","","","","","","","852"," "," ","","","01154cas a22003377  4500","526343","19990522220422.0","","751101d19611975iluwr pe      0uuu 0eng d","","$asn 84037002 ","","","","","$a0027-3031","","","","","","","","","$a297.87$bfM952","","","","","","","","$aPIT$bPITX$y1969-1975","$a(OCoLC)01758821$a0497126$bMULS$a  Ulp   No.  5352900002$aPITT NO.  5366700001$aM265900$bSULS$9ACT0302C1","","","$aUnited States$bIllinois$cCook$dChicago.","","","","","$aMUL$cMUL$dSUL$dMUL$dNYG$dNPW$dOCL$dIUL","$tBilalian news$w(OCoLC)2975269$w(DLC)sn 78004682","","$amsc","","","","","","","","","","","","","","","","","","","","","$aMuhammad speaks","","","","","$aMuhammad speaks.","","$aChicago, Ill. :$b[s.n.],$c1961-1975.","","","","","$a15 v. :$bill. ;$c38 cm.","","$aWeekly,$b1968-","","","$aBimonthly,$bOct./Nov. 1961$aMonthly,$bDec. 1961-June 1962$aSemimonthly (irregular)$bJuly 1962-1967","$aIssued by Muhammad's Mosque no. 2 (Black Muslims).","","","$aVol. 1, [no. 1] (Oct.-Nov. 1961)-v. 15, no. 8 (Oct. 31, 1975).","$aTitle from caption.","","","","","","","","$aBlack Muslims$xPeriodicals.","","","","","","","","","","","",""
"377","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Muhammad speaks.","","","","","","","","","","","","852"," "," ","","","00941cas a2200289   4500","539875","19990522220422.0","","761014d19611975ohuuu p a     0uuu 0eng d","hduafu---buuu","","","","","","$a0027-3031","","","","","","","","","","","","","","$aMicrofilm.$bWooster, Ohio,$cMicro Photo Division, Bell & Howell.$ereels.  35 mm.","","","$aPIT$bPIT2$v1960-MR17,1967.","$a(OCoLC)02502367$9ACU7768C1","","","$aUnited States$bIllinois$dChicago","","","","","$aYUS$cYUS$dCOO$dOCL$dIUL","$tBilalian news$w(OCoLC)3764114","","","","","","","","","","","","","","","","","","","","","","","$aMuhammad speaks","","","","","$aMuhammad speaks.","","$aChicago, Ill.,$bMuhammad's Mosque No. 2]","","","","","$a15 v.$bill.$c39 cm.","","$aWeekly,$b1968-1975","","","$aMonthly,$bOct./Nov. 1961-1962.$aBiweekly,$b1963-1967","","","","$av. 1-15, no. 8; Oct. 1, 1961-Oct. 31, 1975.","","","","","","","","","$aBlack Muslims$xPeriodicals.","","","","","","$tMuhammad speaks$w(OCoLC)1758821","","","","","",""
"378","6/12/2019 12:45:45 PM","5/22/1999 10:04:22 PM","","Liberated guardian.","1970","","","","","","","","","","","852"," "," ","","","00797cas a2200241   4500","528232","19990522220422.0","","751101d19701973nyumr pe      0uuua0eng d","","","","","","","","","","","","","","","","","","","$aAP2$b.L594","","","","","$aPIT$bPITX$v1-3","$a(OCoLC)01772605$a0867608$bMULS$a  PITT  NO.  4730400003$9ACT3024C1","","","","","","$aLiberated Guardian Worker's Collective.","","$aMUL$cMUL$dIUL","$tNew York City star$w(OCoLC)3333922","","","","","","","","","","","","","","","","","","","","","","","","","","","","$aLiberated guardian.","","$aNew York :$bGuardian Worker's Collective,$c1970-1973.","","","","","$a3 v. :$bill. ;$c43 cm.","","$aMonthly","$aAlso available on microfilm in the Underground newspaper collection.","","","","","","$a[Vol. 1, no. 1] (Apr. 20, 1970)-v. 3, no. 8 (Feb. 1973)","$aTitle from caption.","","","","","","","","","","","","","","","","","","","",""
"379","6/12/2019 12:45:45 PM","9/10/2018 2:11:45 PM","","New York city star.","1973","","","","","","","","","","","856","4","0","","","02073cas a2200469 i 4500","9264246","20180910141145.0","m    |   d |      ","771011c19739999nyumr peo     0   a0eng c","cr |n||||||||n","","","","","","","","","","","","","","","","","","","$aCity star","","","","","$a(MiFhGG)AHSI002234$a(OCoLC)1024060119","","$aNew York, NY :$bHard Rain, Inc.,$c1973-","$aUnited States$bNew York$cNew York$dNew York.","","","","","$aMIGCL$beng$erda$cUtorBLW","","","$apcc","$an-us-ny","","","","","$atext$btxt$2rdacontent","","","","$acomputer$bc$2rdamedia","","","","$aonline resource$bcr$2rdacarrier","","","","","$aArchives of Sexuality & Gender: LGBTQ History and Culture Since 1940, Part II","","","","","","","$aNew York city star.","","","","","","","$a1 online resource (volumes) :$billustrations.","$aDescription based on: volume 11, issue 10 (March 1, 1975).","$aMonthly","$aAvailable on microfilm from UMI (Underground Newspaper/Press Collection).","$aLibrary has: v. 11, issue 10 (Mar. 1, 1975).","","","","","$aVol. 1, no. 1 (May 1, 1973)-","$aMagazine/Journal.$aReproduction of the originals from Duke University Library.","","$aNew York (N.Y.)$vNewspapers.$aNew York County (N.Y.)$vNewspapers.$aNew York (State)$zNew York.$2fast$0(OCoLC)fst01204333$aNew York (State)$zNew York County.$2fast$0(OCoLC)fst01234953","","","","$aArchives of Sexuality & Gender: LGBTQ History and Culture Since 1940, Part II.","","$aUnderground press publications$zNew York (State)$zNew York.$aUnderground press publications.$2fast$0(OCoLC)fst01160984","","$aUnderground newspapers$zNew York (State)$zNew York.$2ngl$aNewspapers.$2fast$0(OCoLC)fst01423814","","","","","","$tLiberated guardian$w(DLC)sn 94053408$w(OCoLC)1772605","","$uhttp://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/9GAN/AHSI?sid=gale_marc&u=upitt_main$zPitt users please click through for access via Gale Cengage","",""
